"availability_date","base_msrp","bed","cab","color","created_at","dealer","drivetrain","engine","interior","model","packages","total_msrp","total_packages","transmission","vehicle","vin","year"
,"39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:42","23069","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","Special Color, Vehicle Protection Package[gst_global_lio_disclaimer], Roof Rack Cross Bars[gst_global_lio_disclaimer], Premium Carpet Mat Set[gst_global_lio_disclaimer], 50 State Emissions, Integrated Dashcam[gst_global_lio_disclaimer], Connectivity Kit[gst_global_lio_disclaimer]","42802.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ176478","2024"
,"35070",,,"Coastal Gray Metallic","2024-06-03 11:33:42","23074","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Fabric","le","50 State Emissions, Premium Carpet Mat Set[gst_global_lio_disclaimer]","36874.0",2,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ166247","2024"
,"35070",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:33:43","23081","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder Fabric","le","Premium Carpet Mat Set[gst_global_lio_disclaimer], Connectivity Kit[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer], 50 State Emissions, Special Color","37773.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ177056","2024"
,"43215",,,"Coastal Gray Metallic","2024-06-03 11:33:43","23081","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Premium Carpet Mat Set[gst_global_lio_disclaimer], Connectivity Kit[gst_global_lio_disclaimer], 50 State Emissions, Roof Rack Cross Bars[gst_global_lio_disclaimer], Integrated Dashcam[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer]","46312.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ176251","2024"
,"39280",,,"Black","2024-06-03 11:33:43","23076","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Connectivity Kit[gst_global_lio_disclaimer], 50 State Emissions, Integrated Dashcam[gst_global_lio_disclaimer], Premium Carpet Mat Set[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer], Roof Rack Cross Bars[gst_global_lio_disclaimer]","42377.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ171615","2024"
,"43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:33:44","23062","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Connectivity Kit[gst_global_lio_disclaimer], Integrated Dashcam[gst_global_lio_disclaimer], 50 State Emissions, Premium Carpet Mat Set[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer], Special Color, Roof Rack Cross Bars[gst_global_lio_disclaimer]","46737.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ166097","2024"
,"43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:33:44","23062","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Special Color, 50 State Emissions, Vehicle Protection Package[gst_global_lio_disclaimer], Integrated Dashcam[gst_global_lio_disclaimer], Connectivity Kit[gst_global_lio_disclaimer], Premium Carpet Mat Set[gst_global_lio_disclaimer], Star Gaze™ Fixed Panoramic Roof","47817.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ179989","2024"
,"35070",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:45","23052","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Fabric","le","50 State Emissions, Vehicle Protection Package[gst_global_lio_disclaimer], Connectivity Kit[gst_global_lio_disclaimer], Premium Carpet Mat Set[gst_global_lio_disclaimer], Special Color","37773.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ172679","2024"
,"43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:45","23052","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Integrated Dashcam[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer], 50 State Emissions, Special Color, Roof Rack Cross Bars[gst_global_lio_disclaimer], Connectivity Kit[gst_global_lio_disclaimer], Premium Carpet Mat Set[gst_global_lio_disclaimer]","46737.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ172418","2024"
,"43215",,,"Titanium Glow","2024-06-03 11:33:45","23052","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Connectivity Kit[gst_global_lio_disclaimer], Integrated Dashcam[gst_global_lio_disclaimer], Star Gaze™ Fixed Panoramic Roof, 50 State Emissions, Premium Carpet Mat Set[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer]","47392.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ180137","2024"
,"40405",,,"Celestial Black","2024-06-03 11:33:45","23082","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","50 State Emissions, Roof Rack Cross Bars[gst_global_lio_disclaimer], Roof Rail, Connectivity Kit[gst_global_lio_disclaimer], Vehicle Protection Package[gst_global_lio_disclaimer], Nightshade Edition, Special Color, Premium Carpet Mat Set[gst_global_lio_disclaimer]","43003.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ175288","2024"
"Now","39280",,,"Titanium Glow","2024-06-03 11:33:46","09205","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Multimedia Screen Protector, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","41603.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ171820","2024"
"Now","39280",,,"Titanium Glow","2024-06-03 11:33:46","09205","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","JBL® Premium Audio, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","42054.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH4RJ175513","2024"
"Now","43215",,,"Titanium Glow","2024-06-03 11:33:46","09205","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Cross Bars, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","45808.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ168881","2024"
"Now","43215",,,"Blueprint","2024-06-03 11:33:46","09205","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","46809.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ178076","2024"
"Now","39280",,,"Coastal Gray Metallic","2024-06-03 11:33:47","09208","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, Cross Bars, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43469.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH6RJ172192","2024"
"Now","39280",,,"Black","2024-06-03 11:33:47","09208","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, Cross Bars, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43469.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ175444","2024"
"Now","39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:47","09208","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, Special Color, Cross Bars, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43894.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ177767","2024"
"Now","39280",,,"Titanium Glow","2024-06-03 11:33:47","09208","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, JBL® Premium Audio, Cross Bars, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","44049.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ178049","2024"
"Now","40405",,,"Wind Chill Pearl","2024-06-03 11:33:47","09208","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, Cross Bars, Phone Cable Charge Package, 6-Gallons of Gas, Black Roof Rail, SET Digital Portfolio, 50 State Emissions, Nightshade Edition","44594.0",9,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ171939","2024"
"Now","43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:47","09208","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, Special Color, Cross Bars, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","47829.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ176267","2024"
"Now","39280",,,"Black","2024-06-03 11:33:47","09096","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","Paint Protection Film - Hood & Door Package, TOYOGUARD Platinum, Multimedia Screen Protector, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43194.0",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ178237","2024"
"Now","43215",,,"Titanium Glow","2024-06-03 11:33:48","09178","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, TOYOGUARD Platinum, All Weather Mats with All Weather Trunk Mat, Multimedia Screen Protector, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","48186.9",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ178936","2024"
"Now","39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:49","09174","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","TOYOGUARD Platinum, JBL® Premium Audio, Carpet Floor Mats with Carpet Trunk Mat, Special Color, Clear Paint Protection - Door Package, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","44045.5",9,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH2RJ177955","2024"
"Now","40405",,,"Wind Chill Pearl","2024-06-03 11:33:49","09174","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","TOYOGUARD Platinum, All Weather Mats with All Weather Trunk Mat, Clear Paint Protection - Door Package, Phone Cable Charge Package, 6-Gallons of Gas, Black Roof Rail, SET Digital Portfolio, 50 State Emissions, Nightshade Edition","44165.5",9,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH1RJ172472","2024"
"Now","43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:49","09174","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, TOYOGUARD Platinum, All Weather Mats with All Weather Trunk Mat, Special Color, Clear Paint Protection - Door Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","48721.5",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ177337","2024"
"Now","39280",,,"Coastal Gray Metallic","2024-06-03 11:33:49","09182","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","XLE","TOYOGUARD Platinum, JBL® Premium Audio, Clear Paint Protection - Door Package, Multimedia Screen Protector, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43510.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ173384","2024"
"Now","39280",,,"Celestial Black [extra_cost_color]","2024-06-03 11:33:49","09182","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","TOYOGUARD Platinum, JBL® Premium Audio, Special Color, Multimedia Screen Protector, Phone Cable Charge Package, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43686.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH7RJ177207","2024"
"Now","39280",,,"Blueprint","2024-06-03 11:33:50","09210","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","XLE","Carpet Floor Mats with Carpet Trunk Mat, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","42023.0",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ171241","2024"
"Now","39280",,,"Blueprint","2024-06-03 11:33:50","09210","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","JBL® Premium Audio, Carpet Floor Mats with Carpet Trunk Mat, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","42603.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ174656","2024"
"Now","39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:50","09210","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","JBL® Premium Audio, Carpet Floor Mats with Carpet Trunk Mat, Special Color, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43028.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH5RJ179456","2024"
"Now","43215",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:50","09210","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Carpet Floor Mats with Carpet Trunk Mat, Special Color, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","46383.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ175412","2024"
"Now","43215",,,"Titanium Glow","2024-06-03 11:33:50","09210","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Carpet Floor Mats with Carpet Trunk Mat, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","47358.0",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ177905","2024"
"Now","43215",,,"Ruby Flare Pearl [extra_cost_color]","2024-06-03 11:33:50","09210","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Carpet Floor Mats with Carpet Trunk Mat, Special Color, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","47783.0",6,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ178313","2024"
"Now","39280",,,"Wind Chill Pearl [extra_cost_color]","2024-06-03 11:33:50","09209","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XLE","JBL® Premium Audio, Clear Paint Protection - Full Hood Package, All Weather Mats with All Weather Trunk Mat, Special Color, 6-Gallons of Gas, SET Digital Portfolio, 50 State Emissions","43597.5",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH9RJ179878","2024"
"Now","43215",,,"Titanium Glow","2024-06-03 11:33:51","09183","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Boulder SofTex® [softex]","limited","Carpet Floor Mats with Carpet Trunk Mat, 6-Gallons of Gas, Southeast Toyota Distributor, 50 State Emissions","45857.5",4,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH8RJ176762","2024"
"Now","43215",,,"Titanium Glow","2024-06-03 11:33:51","09183","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black Softex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Carpet Floor Mats with Carpet Trunk Mat, 6-Gallons of Gas, Southeast Toyota Distributor, 50 State Emissions","47257.5",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ171698","2024"
"Now","40405",,,"Wind Chill Pearl","2024-06-03 11:33:51","09199","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","TOYOGUARD Platinum, All Weather Mats with All Weather Trunk Mat, 6-Gallons of Gas, Black Roof Rail, SET Digital Portfolio, 50 State Emissions, Nightshade Edition","43947.9",7,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH0RJ173354","2024"
"Now","43215",,,"Celestial Black [extra_cost_color]","2024-06-03 11:33:52","09232","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black/Java SofTex® [softex]","limited","Star Gaze™ Fixed Panoramic Roof, Special Color, 6-Gallons of Gas, Southeast Toyota Distributor, 50 State Emissions","47233.5",5,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAH3RJ179536","2024"
"Now","40405",,,"Wind Chill Pearl","2024-06-03 11:33:53","09218","All-Wheel Drive","2.5L 4-Cyl. Hybrid Engine","Black SofTex® [softex]","XN","TOYOGUARD Platinum, Clear Paint Protection - Door Package, Phone Cable Charge Package, 6-Gallons of Gas, Black Roof Rail, SET Digital Portfolio, 50 State Emissions, Nightshade Edition","43626.0",8,"Electronically controlled Continuously Variable Transmission (ECVT)","venza","JTEAAAAHXRJ176987","2024"
